id,trace_id,arrival_unix_ns,service_start_unix_ns,service_end_unix_ns,response_end_unix_ns,queue_ms,service_ms,response_ms,status_code,bytes_written
8095,3420,1774346106054231834,1774346106054235610,1774346106055236703,1774346106055244987,0.004,1.001,1.013,200,3
8096,3421,1774346106057457651,1774346106057464833,1774346106058570427,1774346106058587144,0.007,1.106,1.130,200,3
8097,3422,1774346106174129301,1774346106174143366,1774346106174910380,1774346106174927479,0.014,0.767,0.798,200,3
8098,3425,1774346106277483605,1774346106277490494,1774346106278354457,1774346106278366778,0.007,0.864,0.883,200,3
8099,3424,1774346106281200361,1774346106281212788,1774346106282268601,1774346106282327628,0.012,1.056,1.127,200,3
8100,3423,1774346106613941317,1774346106613952190,1774346106615278208,1774346106615304371,0.011,1.326,1.363,200,3
8101,3426,1774346106888678106,1774346106888685862,1774346106890610446,1774346106890647758,0.008,1.925,1.970,200,3
8102,3429,1774346106999202615,1774346106999209917,1774346107000772265,1774346107000801704,0.007,1.562,1.599,200,3
8103,3428,1774346107274503824,1774346107274511876,1774346107276219566,1774346107276236917,0.008,1.708,1.733,200,3
8104,3432,1774346107279926341,1774346107279934509,1774346107280974366,1774346107280993957,0.008,1.040,1.068,200,3
8105,3427,1774346107307388657,1774346107307396793,1774346107307913172,1774346107307930565,0.008,0.516,0.542,200,3
8106,3435,1774346107316731837,1774346107316740364,1774346107317316551,1774346107317331947,0.009,0.576,0.600,200,3
8107,3434,1774346107324058620,1774346107324068510,1774346107324864106,1774346107324882724,0.010,0.796,0.824,200,3
8108,3431,1774346107341878560,1774346107341886696,1774346107343014343,1774346107343032941,0.008,1.128,1.154,200,3
8109,3433,1774346107344043993,1774346107344048230,1774346107344810403,1774346107344825006,0.004,0.762,0.781,200,3
8110,3430,1774346107434224415,1774346107434237116,1774346107435028982,1774346107435051457,0.013,0.792,0.827,200,3
8111,3437,1774346107585358354,1774346107585365962,1774346107586157119,1774346107586167379,0.008,0.791,0.809,200,3
8112,3439,1774346107624708272,1774346107624716493,1774346107625659854,1774346107625671203,0.008,0.943,0.963,200,3
8113,3440,1774346107655670797,1774346107655678183,1774346107667862967,1774346107667949752,0.007,12.185,12.279,200,3
8114,3436,1774346107668752575,1774346107668795201,1774346107672344674,1774346107672434608,0.043,3.550,3.682,200,3
8115,3438,1774346107672835470,1774346107672839813,1774346107673275102,1774346107673281580,0.004,0.435,0.446,200,3
8116,3443,1774346107702322216,1774346107702330881,1774346107703069923,1774346107703085498,0.009,0.739,0.763,200,3
8117,3441,1774346107750446880,1774346107750456094,1774346107751274978,1774346107751292720,0.009,0.819,0.846,200,3
8118,3446,1774346107780718295,1774346107780726357,1774346107781884045,1774346107781894771,0.008,1.158,1.176,200,3
8119,3442,1774346107784651009,1774346107784660752,1774346107785692029,1774346107785716861,0.010,1.031,1.066,200,3
8120,3447,1774346107786183143,1774346107786186767,1774346107786788071,1774346107786801448,0.004,0.601,0.618,200,3
8121,3445,1774346107791475123,1774346107791483861,1774346107802092579,1774346107802218789,0.009,10.609,10.744,200,3
8122,3444,1774346107803841047,1774346107803848993,1774346107805065025,1774346107805090164,0.008,1.216,1.249,200,3
8123,3453,1774346107818280976,1774346107818288151,1774346107820724105,1774346107820753164,0.007,2.436,2.472,200,3
8124,3449,1774346107821242903,1774346107821246063,1774346107822397960,1774346107822407988,0.003,1.152,1.165,200,3
8125,3454,1774346107867684676,1774346107867694207,1774346107868598271,1774346107868652098,0.010,0.904,0.967,200,3
8126,3455,1774346107869177352,1774346107869184443,1774346107871094498,1774346107871151316,0.007,1.910,1.974,200,3
8127,3460,1774346107905527711,1774346107905537021,1774346107907642445,1774346107907673395,0.009,2.105,2.146,200,3
8128,3474,1774346107939193796,1774346107939297181,1774346107942867936,1774346107942926138,0.103,3.571,3.732,200,3
8129,3459,1774346107943638086,1774346107943641848,1774346107944576566,1774346107944589331,0.004,0.935,0.951,200,3
8130,3471,1774346107951990762,1774346107952000801,1774346107952691701,1774346107952703176,0.010,0.691,0.713,200,3
8131,3467,1774346107952988797,1774346107952991692,1774346107954252544,1774346107954261230,0.003,1.261,1.272,200,3
8132,3469,1774346107954431324,1774346107954434282,1774346107955528802,1774346107955538059,0.003,1.095,1.107,200,3
8133,3473,1774346107986886040,1774346107986894494,1774346107989613859,1774346107989655535,0.008,2.719,2.769,200,3
8134,3466,1774346108000581971,1774346108000592210,1774346108007810487,1774346108007872958,0.010,7.218,7.291,200,3
8135,3475,1774346108010085735,1774346108010094358,1774346108011364551,1774346108011388453,0.009,1.270,1.303,200,3
8136,3479,1774346108027238711,1774346108027247418,1774346108040680886,1774346108040763782,0.009,13.434,13.525,200,3
8138,3463,1774346108073822105,1774346108076164680,1774346108076742483,1774346108076768541,2.343,0.578,2.946,200,3
8139,3452,1774346108077363008,1774346108077368555,1774346108078579521,1774346108078594706,0.006,1.211,1.232,200,3
8140,3456,1774346108078859256,1774346108078863398,1774346108080734081,1774346108080753408,0.004,1.871,1.894,200,3
8137,3448,1774346108043051062,1774346108043061628,1774346108076147815,1774346108080980742,0.011,33.086,37.930,200,3
8141,3457,1774346108116676313,1774346108116685062,1774346108117965558,1774346108117993613,0.009,1.281,1.317,200,3
8142,3458,1774346108131841404,1774346108131851358,1774346108132696670,1774346108132718861,0.010,0.845,0.877,200,3
8143,3468,1774346108133214222,1774346108133219061,1774346108135484853,1774346108135642330,0.005,2.266,2.428,200,3
8144,3450,1774346108166202155,1774346108166211000,1774346108168411388,1774346108168440087,0.009,2.200,2.238,200,3
8145,3472,1774346108168952662,1774346108168957258,1774346108170733316,1774346108170755094,0.005,1.776,1.802,200,3
8146,3461,1774346108181534735,1774346108181543876,1774346108182664802,1774346108182677619,0.009,1.121,1.143,200,3
8147,3451,1774346108206859208,1774346108206868074,1774346108207784374,1774346108207804852,0.009,0.916,0.946,200,3
8148,3462,1774346108210700256,1774346108210710019,1774346108211650190,1774346108211668861,0.010,0.940,0.969,200,3
8149,3480,1774346108212109127,1774346108212126288,1774346108215594840,1774346108215643584,0.017,3.469,3.535,200,3
8150,3477,1774346108230044516,1774346108230052811,1774346108230379495,1774346108230980629,0.008,0.327,0.936,200,3
8151,3476,1774346108231736314,1774346108231741619,1774346108234038334,1774346108234080030,0.005,2.297,2.344,200,3
8152,3465,1774346108234679347,1774346108234685286,1774346108237100402,1774346108237161531,0.006,2.415,2.482,200,3
8153,3464,1774346108237849345,1774346108237853910,1774346108240394612,1774346108240464152,0.005,2.541,2.615,200,3
8154,3470,1774346108243798665,1774346108243807425,1774346108249512028,1774346108249553598,0.009,5.705,5.755,200,3
8155,3478,1774346108259194641,1774346108259205821,1774346108260277971,1774346108260305096,0.011,1.072,1.111,200,3
8156,3482,1774346108260807949,1774346108260812852,1774346108261290746,1774346108261303394,0.005,0.478,0.495,200,3
8157,3486,1774346108271776526,1774346108271783151,1774346108272716221,1774346108272740398,0.007,0.933,0.964,200,3
8158,3494,1774346108289484269,1774346108289492543,1774346108290444897,1774346108290476375,0.008,0.952,0.992,200,3
8159,3485,1774346108292432496,1774346108292612089,1774346108304383816,1774346108304424224,0.180,11.772,11.992,200,3
8160,3487,1774346108305022114,1774346108305027651,1774346108306218382,1774346108306237518,0.006,1.191,1.215,200,3
8161,3491,1774346108309673683,1774346108309681017,1774346108311476432,1774346108311500123,0.007,1.795,1.826,200,3
8162,3492,1774346108321607695,1774346108321616836,1774346108322406387,1774346108322426083,0.009,0.790,0.818,200,3
8163,3483,1774346108325722032,1774346108325729830,1774346108330609114,1774346108330667960,0.008,4.879,4.946,200,3
8166,3488,1774346108344238632,1774346108345820207,1774346108348170718,1774346108348202112,1.582,2.351,3.963,200,3
8164,3489,1774346108331557083,1774346108331563370,1774346108344692497,1774346108348684233,0.006,13.129,17.127,200,3
8165,3495,1774346108344036954,1774346108344698710,1774346108345811542,1774346108348873717,0.662,1.113,4.837,200,3
8167,3496,1774346108374360935,1774346108374370550,1774346108376310399,1774346108376344921,0.009,1.940,1.984,200,3
8168,3490,1774346108392293132,1774346108392304154,1774346108394312670,1774346108394348492,0.011,2.009,2.055,200,3
8169,3493,1774346108397526425,1774346108397533748,1774346108398531645,1774346108398555325,0.007,0.998,1.029,200,3
8170,3484,1774346108404432204,1774346108404440224,1774346108405943510,1774346108405956518,0.008,1.503,1.524,200,3
8171,3499,1774346108406667463,1774346108406671257,1774346108410766573,1774346108411981448,0.004,4.095,5.314,200,3
8172,3481,1774346108473766784,1774346108473775977,1774346108475631475,1774346108475660915,0.009,1.855,1.894,200,3
8173,3498,1774346108476258182,1774346108476262165,1774346108486094097,1774346108486616382,0.004,9.832,10.358,200,3
8174,3503,1774346108487248446,1774346108487254659,1774346108488181748,1774346108488192854,0.006,0.927,0.944,200,3
8175,3500,1774346108488513080,1774346108488517941,1774346108489580898,1774346108489594011,0.005,1.063,1.081,200,3
8176,3497,1774346108490137662,1774346108490144224,1774346108491613189,1774346108491628839,0.007,1.469,1.491,200,3
8178,3501,1774346108505912525,1774346108506107039,1774346108510070482,1774346108510116300,0.195,3.963,4.204,200,3
8177,3502,1774346108493115080,1774346108493121959,1774346108506100096,1774346108510629392,0.007,12.978,17.514,200,3
8179,3504,1774346108716159072,1774346108716173738,1774346108716816348,1774346108716830264,0.015,0.643,0.671,200,3
8180,3505,1774346108717125120,1774346108717129262,1774346108721270275,1774346108721804722,0.004,4.141,4.680,200,3
8181,3506,1774346108740955162,1774346108740962960,1774346108752052722,1774346108752094651,0.008,11.090,11.140,200,3
8182,3509,1774346108753267196,1774346108753272755,1774346108753735147,1774346108753747077,0.006,0.462,0.480,200,3
8183,3507,1774346108754045621,1774346108754050239,1774346108756517428,1774346108756549868,0.005,2.467,2.504,200,3
8184,3508,1774346108756907745,1774346108756911813,1774346108772764770,1774346108772809668,0.004,15.853,15.902,200,3
8185,3511,1774346108774909619,1774346108774918981,1774346108777369168,1774346108777425415,0.009,2.450,2.516,200,3
8186,3510,1774346108789178408,1774346108789185795,1774346108791545795,1774346108791612926,0.007,2.360,2.435,200,3
8187,3512,1774346108792531646,1774346108792536549,1774346108793300962,1774346108793345437,0.005,0.764,0.814,200,3
8188,3513,1774346108793524629,1774346108793528000,1774346108795819331,1774346108795849235,0.003,2.291,2.325,200,3
8189,3514,1774346108796274190,1774346108796278459,1774346108798803575,1774346108798832824,0.004,2.525,2.559,200,3
8190,3515,1774346108799388004,1774346108799391396,1774346108831706616,1774346108831804687,0.003,32.315,32.417,200,3
8191,3517,1774346108832505244,1774346108832511606,1774346108837120822,1774346108837156411,0.006,4.609,4.651,200,3
8192,3516,1774346108837585022,1774346108837589523,1774346108839912962,1774346108839961189,0.005,2.324,2.376,200,3
8194,3518,1774346108854154941,1774346108854160013,1774346108855361617,1774346108855381821,0.005,1.202,1.227,200,3
8195,3519,1774346108855662506,1774346108855667251,1774346108856141880,1774346108856207796,0.005,0.475,0.545,200,3
8193,3522,1774346108840691037,1774346108840695222,1774346108853252067,1774346108856402954,0.004,12.557,15.712,200,3
8196,3520,1774346108857014909,1774346108857019474,1774346108859099622,1774346108859133320,0.005,2.080,2.118,200,3
8197,3521,1774346108906485007,1774346108906493091,1774346108907198213,1774346108907221756,0.008,0.705,0.737,200,3
8198,3523,1774346108924451298,1774346108924461304,1774346108926018164,1774346108926079229,0.010,1.557,1.628,200,3
8199,3524,1774346108938671374,1774346108938681835,1774346108939276809,1774346108939300331,0.010,0.595,0.629,200,3
8200,3525,1774346108954359384,1774346108954398196,1774346108955654298,1774346108955678147,0.039,1.256,1.319,200,3
8201,3527,1774346108958766681,1774346108958775040,1774346108959809688,1774346108959833632,0.008,1.035,1.067,200,3
8202,3529,1774346109050492232,1774346109050501478,1774346109051364141,1774346109051389755,0.009,0.863,0.898,200,3
8203,3526,1774346109056433442,1774346109056441970,1774346109065420865,1774346109065505093,0.009,8.979,9.072,200,3
8204,3528,1774346109066008083,1774346109066013874,1774346109070558771,1774346109070673367,0.006,4.545,4.665,200,3
8205,3530,1774346109072071323,1774346109072077145,1774346109074975766,1774346109075046089,0.006,2.899,2.975,200,3
8206,3531,1774346109076013025,1774346109076018498,1774346109083506012,1774346109083593087,0.005,7.488,7.580,200,3
8207,3532,1774346109108893552,1774346109108905017,1774346109110171575,1774346109110191821,0.011,1.267,1.298,200,3
8208,3533,1774346109113224022,1774346109113232919,1774346109113849481,1774346109113870044,0.009,0.617,0.646,200,3
8209,3534,1774346109116248969,1774346109116256292,1774346109117257074,1774346109117318879,0.007,1.001,1.070,200,3
8210,3535,1774346109117807477,1774346109117812338,1774346109118303472,1774346109118314441,0.005,0.491,0.507,200,3
8211,3536,1774346109120786755,1774346109120794817,1774346109122243304,1774346109122274285,0.008,1.449,1.488,200,3
8212,3537,1774346109141105724,1774346109141116957,1774346109142776949,1774346109142798399,0.011,1.660,1.693,200,3
8213,3539,1774346109147035205,1774346109147045001,1774346109148433341,1774346109148460011,0.010,1.388,1.425,200,3
8214,3538,1774346109160326348,1774346109160339863,1774346109160969476,1774346109160986900,0.013,0.630,0.661,200,3
8215,3540,1774346109176613570,1774346109176645207,1774346109178182476,1774346109178204994,0.032,1.537,1.591,200,3
8216,3542,1774346109179006147,1774346109179012054,1774346109182790705,1774346109182873644,0.006,3.779,3.868,200,3
8217,3541,1774346109183452599,1774346109183523851,1774346109186753150,1774346109186843189,0.071,3.229,3.391,200,3
8218,3543,1774346109190778932,1774346109190787924,1774346109191249588,1774346109191271355,0.009,0.462,0.492,200,3
8219,3544,1774346109200875641,1774346109200886240,1774346109201579359,1774346109201598421,0.011,0.693,0.723,200,3
8220,3545,1774346109206708040,1774346109206720392,1774346109208208156,1774346109208236358,0.012,1.488,1.528,200,3
8221,3546,1774346109208725189,1774346109208741441,1774346109209971966,1774346109221637364,0.016,1.231,12.912,200,3
8222,3548,1774346109226520700,1774346109226529545,1774346109229019569,1774346109229053002,0.009,2.490,2.532,200,3
8223,3547,1774346109229480863,1774346109229485248,1774346109230371295,1774346109230388403,0.004,0.886,0.908,200,3
8224,3549,1774346109234900844,1774346109234910850,1774346109237267025,1774346109237330965,0.010,2.356,2.431,200,3
8225,3550,1774346109245175451,1774346109245184834,1774346109264098191,1774346109264162511,0.009,18.913,18.987,200,3
8226,3551,1774346109270079380,1774346109270087770,1774346109270844807,1774346109270856420,0.008,0.757,0.777,200,3
8227,3552,1774346109274656796,1774346109274664859,1774346109277202930,1774346109277226875,0.008,2.538,2.570,200,3
8228,3553,1774346109290434355,1774346109290442259,1774346109291476823,1774346109291488034,0.008,1.035,1.054,200,3
8229,3554,1774346109293785109,1774346109293792855,1774346109294357048,1774346109294371503,0.008,0.564,0.586,200,3
8230,3555,1774346109307375234,1774346109307384311,1774346109308175928,1774346109308195699,0.009,0.792,0.821,200,3
8231,3558,1774346109310990902,1774346109310997591,1774346109311643719,1774346109311692559,0.007,0.646,0.702,200,3
8232,3557,1774346109327713002,1774346109327722818,1774346109329378778,1774346109329406273,0.010,1.656,1.693,200,3
8233,3556,1774346109329906421,1774346109329911091,1774346109330775524,1774346109330792790,0.005,0.864,0.887,200,3
8234,3560,1774346109339976391,1774346109339985405,1774346109340737117,1774346109340757384,0.009,0.752,0.781,200,3
8235,3559,1774346109349926107,1774346109349936420,1774346109350586500,1774346109350606630,0.010,0.650,0.681,200,3
8236,3563,1774346109351095207,1774346109351099814,1774346109351584724,1774346109351655110,0.005,0.485,0.560,200,3
8237,3562,1774346109356604546,1774346109356610802,1774346109357216871,1774346109357230397,0.006,0.606,0.626,200,3
8238,3564,1774346109365648702,1774346109365655422,1774346109368347378,1774346109368379787,0.007,2.692,2.731,200,3
8239,3561,1774346109372904560,1774346109372914207,1774346109373774661,1774346109374102422,0.010,0.860,1.198,200,3
8240,3566,1774346109390957293,1774346109390966096,1774346109391719614,1774346109391735602,0.009,0.754,0.778,200,3
8241,3567,1774346109392810055,1774346109392853432,1774346109400192831,1774346109400262011,0.043,7.339,7.452,200,3
8242,3570,1774346109401196750,1774346109401201241,1774346109403407452,1774346109403443094,0.004,2.206,2.246,200,3
8243,3568,1774346109403905402,1774346109403910389,1774346109404687884,1774346109404704907,0.005,0.777,0.800,200,3
8244,3569,1774346109405087657,1774346109405091757,1774346109406009970,1774346109406032667,0.004,0.918,0.945,200,3
8245,3565,1774346109406329605,1774346109406334666,1774346109406933233,1774346109406948471,0.005,0.599,0.619,200,3
8246,3571,1774346109426626400,1774346109426638002,1774346109427031056,1774346109427052379,0.012,0.393,0.426,200,3
8247,3572,1774346109436541857,1774346109436552435,1774346109440519328,1774346109440590950,0.011,3.998,4.049,200,3
8248,3577,1774346109462785303,1774346109462793038,1774346109465203991,1774346109465282735,0.008,2.411,2.497,200,3
8249,3575,1774346109465863327,1774346109465870058,1774346109466728368,1774346109466750241,0.007,0.858,0.887,200,3
8250,3573,1774346109467107980,1774346109467112471,1774346109468883731,1774346109468908415,0.004,1.771,1.800,200,3
8251,3574,1774346109469313588,1774346109469319104,1774346109469733291,1774346109469780863,0.006,0.414,0.467,200,3
8252,3576,1774346109470541408,1774346109470545466,1774346109471127274,1774346109471141877,0.004,0.582,0.600,200,3
8253,3581,1774346109489513813,1774346109489522351,1774346109491056133,1774346109491126803,0.009,1.534,1.613,200,3
8254,3583,1774346109495943072,1774346109495954590,1774346109496319789,1774346109496334276,0.012,0.365,0.391,200,3
8255,3578,1774346109496849376,1774346109496855134,1774346109497922276,1774346109497942321,0.006,1.067,1.093,200,3
8256,3579,1774346109506548509,1774346109506561802,1774346109508563751,1774346109508599129,0.013,2.002,2.051,200,3
8257,3582,1774346109513052771,1774346109513061710,1774346109513637876,1774346109513650418,0.009,0.576,0.598,200,3
8258,3584,1774346109524057432,1774346109524063888,1774346109525504767,1774346109525541022,0.006,1.441,1.484,200,3
8259,3580,1774346109526014615,1774346109526020797,1774346109527011191,1774346109527043621,0.006,0.990,1.029,200,3
8260,3587,1774346109532530897,1774346109532542245,1774346109533540100,1774346109533563886,0.011,0.998,1.033,200,3
8261,3585,1774346109540694057,1774346109540707191,1774346109541569189,1774346109541589424,0.013,0.862,0.895,200,3
8262,3588,1774346109545153077,1774346109545162915,1774346109558942307,1774346109558987385,0.010,13.779,13.834,200,3
8263,3589,1774346109568431136,1774346109568438754,1774346109569696431,1774346109569724591,0.008,1.258,1.294,200,3
8265,3592,1774346109592239204,1774346109593787694,1774346109595128505,1774346109595158081,1.548,1.341,2.919,200,3
8266,3590,1774346109595732852,1774346109595738738,1774346109597708452,1774346109597744665,0.006,1.970,2.012,200,3
8267,3591,1774346109598120600,1774346109598125651,1774346109599039943,1774346109599057706,0.005,0.914,0.937,200,3
8264,3586,1774346109579861069,1774346109579871055,1774346109593731637,1774346109600362558,0.010,13.861,20.502,200,3
8268,3594,1774346109601520711,1774346109601528414,1774346109602517182,1774346109602544264,0.008,0.989,1.024,200,3
8269,3593,1774346109602785927,1774346109602790133,1774346109603581586,1774346109603597320,0.004,0.792,0.811,200,3
8270,3595,1774346109614314596,1774346109614322860,1774346109619328068,1774346109619548607,0.008,5.005,5.234,200,3
8271,3597,1774346109622183677,1774346109622191612,1774346109623802331,1774346109623830005,0.008,1.611,1.646,200,3
8272,3596,1774346109648146363,1774346109648158388,1774346109648991316,1774346109649014457,0.012,0.833,0.868,200,3
8273,3598,1774346109654427031,1774346109654437080,1774346109656308196,1774346109656335289,0.010,1.871,1.908,200,3
8274,3599,1774346109670423861,1774346109670433678,1774346109671471211,1774346109671490696,0.010,1.038,1.067,200,3
8275,3601,1774346109674339865,1774346109674348350,1774346109674983616,1774346109675045738,0.008,0.635,0.706,200,3
8276,3600,1774346109683035168,1774346109683046126,1774346109689941619,1774346109690014297,0.011,6.896,6.979,200,3
8277,3603,1774346109690832918,1774346109690838539,1774346109692462170,1774346109692528171,0.006,1.624,1.695,200,3
8278,3602,1774346109693053668,1774346109693058962,1774346109693979235,1774346109693988555,0.005,0.920,0.935,200,3
8279,3604,1774346109701272119,1774346109701280319,1774346109702490492,1774346109702516285,0.008,1.210,1.244,200,3
8280,3605,1774346109709665909,1774346109709684623,1774346109712849406,1774346109712917330,0.019,3.165,3.252,200,3
8281,3606,1774346109714479536,1774346109714485686,1774346109717203868,1774346109717240535,0.006,2.718,2.761,200,3
8282,3608,1774346109718778015,1774346109718783520,1774346109719506310,1774346109719528384,0.006,0.723,0.751,200,3
8283,3607,1774346109719950496,1774346109719954998,1774346109721504661,1774346109721565832,0.005,1.550,1.615,200,3
8284,3610,1774346109038250483,1774346109038259221,1774346109039637058,1774346109039688920,0.009,1.378,1.438,200,3
8285,3611,1774346109040150953,1774346109040154789,1774346109040899484,1774346109040910294,0.004,0.745,0.759,200,3
8286,3609,1774346109057489128,1774346109057508254,1774346109058884818,1774346109058922108,0.019,1.376,1.433,200,3
8287,3612,1774346109067575224,1774346109067585970,1774346109069925883,1774346109069963934,0.011,2.340,2.389,200,3
8288,3613,1774346109072397965,1774346109072457625,1774346109072965201,1774346109072981749,0.060,0.508,0.584,200,3
8289,3614,1774346109073888718,1774346109073894646,1774346109074590195,1774346109074680869,0.006,0.696,0.792,200,3
8291,3616,1774346109096187160,1774346109098473451,1774346109102367872,1774346109102411544,2.286,3.895,6.224,200,3
8290,3615,1774346109084326645,1774346109084338438,1774346109098460591,1774346109105051257,0.012,14.122,20.725,200,3
8292,3619,1774346109106229360,1774346109106241765,1774346109107645596,1774346109107673577,0.012,1.404,1.444,200,3
8293,3618,1774346109109763162,1774346109109777649,1774346109110084816,1774346109110099472,0.014,0.307,0.337,200,3
8294,3617,1774346109110640703,1774346109110645490,1774346109111512179,1774346109111527374,0.005,0.867,0.887,200,3
8295,3620,1774346109117058762,1774346109117068356,1774346109117586383,1774346109117598820,0.010,0.518,0.540,200,3
8296,3623,1774346109120230207,1774346109120239316,1774346109122869260,1774346109122921851,0.009,2.630,2.692,200,3
8297,3622,1774346109137227259,1774346109137236210,1774346109139741534,1774346109139840778,0.009,2.506,2.614,200,3
8298,3621,1774346109140332979,1774346109140338453,1774346109143071725,1774346109143102020,0.005,2.733,2.769,200,3
8299,3624,1774346109143767876,1774346109143772578,1774346109149762179,1774346109149794545,0.005,5.990,6.027,200,3
8300,3626,1774346109151766320,1774346109151772650,1774346109154733552,1774346109156346188,0.006,2.962,4.580,200,3
8301,3628,1774346109157446752,1774346109157452522,1774346109158082060,1774346109158093620,0.006,0.630,0.647,200,3
8302,3625,1774346109160798261,1774346109160805658,1774346109161388597,1774346109161436507,0.007,0.583,0.638,200,3
8303,3629,1774346109161707471,1774346109161711212,1774346109162229069,1774346109162243292,0.004,0.518,0.536,200,3
8304,3630,1774346109166365358,1774346109166373008,1774346109167152965,1774346109167168266,0.008,0.780,0.803,200,3
8305,3627,1774346109173438616,1774346109173451159,1774346109174190096,1774346109174212561,0.013,0.739,0.774,200,3
8306,3631,1774346109179303614,1774346109179311877,1774346109180457107,1774346109180485087,0.008,1.145,1.182,200,3
8307,3633,1774346109180956557,1774346109180961175,1774346109182360631,1774346109182392469,0.005,1.399,1.436,200,3
8308,3634,1774346109190586985,1774346109190603036,1774346109191869769,1774346109191894590,0.016,1.267,1.308,200,3
8309,3632,1774346109195306022,1774346109195316124,1774346109198013004,1774346109198095563,0.010,2.697,2.790,200,3
8310,3635,1774346109198972163,1774346109198979000,1774346109201641379,1774346109201734938,0.007,2.662,2.763,200,3
8311,3638,1774346109207105002,1774346109207113677,1774346109210637758,1774346109210678261,0.009,3.524,3.573,200,3
8312,3637,1774346109211312554,1774346109211318186,1774346109212490234,1774346109212512350,0.006,1.172,1.200,200,3
8313,3636,1774346109216142723,1774346109216152783,1774346109217979486,1774346109218018277,0.010,1.827,1.876,200,3
8314,3639,1774346109226873900,1774346109226884023,1774346109234166747,1774346109234229334,0.010,7.283,7.355,200,3
8315,3642,1774346109235349595,1774346109235392950,1774346109240617989,1774346109240651877,0.043,5.225,5.302,200,3
8316,3643,1774346109241191935,1774346109241196627,1774346109248589077,1774346109248627043,0.005,7.393,7.435,200,3
8317,3641,1774346109249059458,1774346109249065364,1774346109253379060,1774346109253417702,0.006,4.314,4.358,200,3
8318,3640,1774346109254161975,1774346109254168262,1774346109261234862,1774346109261324595,0.007,7.066,7.163,200,3
8319,3644,1774346109261867877,1774346109261872072,1774346109264267312,1774346109264330058,0.004,2.395,2.462,200,3
8320,3645,1774346109284346705,1774346109284354747,1774346109285180003,1774346109285191774,0.008,0.825,0.845,200,3
8321,3646,1774346109291189838,1774346109291198228,1774346109292233109,1774346109292291511,0.008,1.035,1.102,200,3
8322,3647,1774346109293600675,1774346109293607680,1774346109294295294,1774346109294303779,0.007,0.688,0.703,200,3
8323,3648,1774346109308045000,1774346109308054098,1774346109308486396,1774346109308503113,0.009,0.432,0.458,200,3
8324,3652,1774346109318290785,1774346109318302652,1774346109320230353,1774346109320248074,0.012,1.928,1.958,200,3
8325,3650,1774346109320807311,1774346109320811305,1774346109322007911,1774346109322019608,0.004,1.197,1.213,200,3
8326,3649,1774346109335373678,1774346109335382713,1774346109336178858,1774346109336195035,0.009,0.796,0.821,200,3
8327,3651,1774346109346628931,1774346109346687059,1774346109349343664,1774346109349372226,0.058,2.657,2.743,200,3
8328,3654,1774346109358391878,1774346109358407051,1774346109365825521,1774346109365871972,0.015,7.419,7.480,200,3
8329,3653,1774346109366517847,1774346109366530189,1774346109367605318,1774346109367622754,0.012,1.075,1.105,200,3
8330,3656,1774346109368559564,1774346109368570596,1774346109370522722,1774346109370547544,0.011,1.952,1.988,200,3
8331,3655,1774346109376183536,1774346109376201215,1774346109378018620,1774346109378039997,0.018,1.817,1.856,200,3
8332,3658,1774346109378710946,1774346109378715109,1774346109382400545,1774346109382432203,0.004,3.685,3.721,200,3
8333,3657,1774346109387381222,1774346109387391557,1774346109387918386,1774346109387941136,0.010,0.527,0.560,200,3
8334,3661,1774346109392249463,1774346109392258477,1774346109395146542,1774346109395293674,0.009,2.888,3.044,200,3
8335,3659,1774346109402215245,1774346109402396212,1774346109404810013,1774346109404839927,0.181,2.414,2.625,200,3
8336,3660,1774346109405643110,1774346109405744773,1774346109406985685,1774346109407008658,0.102,1.241,1.366,200,3
8337,3662,1774346109407801939,1774346109407807434,1774346109409173129,1774346109409212744,0.005,1.366,1.411,200,3
8338,3663,1774346109417154925,1774346109417165513,1774346109418498092,1774346109418523759,0.011,1.333,1.369,200,3
8339,3664,1774346109429657288,1774346109429666671,1774346109429982967,1774346109430017722,0.009,0.316,0.360,200,3
8340,3665,1774346109431913801,1774346109431920818,1774346109433224243,1774346109433241583,0.007,1.303,1.328,200,3
8341,3666,1774346109433677749,1774346109433681236,1774346109435209153,1774346109436996232,0.003,1.528,3.318,200,3
8342,3667,1774346108503768325,1774346108503778152,1774346108507106525,1774346108507187329,0.010,3.329,3.419,200,3
8343,3668,1774346108516751732,1774346108517303366,1774346108519803577,1774346108519966897,0.552,2.500,3.215,200,3
8344,3670,1774346108521660713,1774346108521667296,1774346108527132255,1774346108527169387,0.007,5.465,5.509,200,3
8345,3669,1774346108532236220,1774346108532258590,1774346108534192363,1774346108534272602,0.023,1.934,2.036,200,3
8346,3671,1774346108535191955,1774346108535198856,1774346108539712886,1774346108539793405,0.007,4.514,4.602,200,3
8347,3672,1774346108542085619,1774346108542092498,1774346108544602335,1774346108544680106,0.007,2.510,2.595,200,3
8348,3674,1774346108547997855,1774346108548009552,1774346108549464928,1774346108549493290,0.012,1.455,1.495,200,3
8349,3673,1774346108550011316,1774346108550016093,1774346108556918549,1774346108556964535,0.005,6.903,6.953,200,3
8350,3677,1774346108559835883,1774346108559846366,1774346108563139995,1774346108563216065,0.010,3.294,3.380,200,3
8351,3678,1774346108564632566,1774346108564640406,1774346108565197097,1774346108565211024,0.008,0.557,0.579,200,3
